Timestamp (ns);Aggregated CPU Load (%);GPU Busy (%);
3837659616380.000000;7.010370;18.011061;
3837722407292.000000;6.426808;18.474955;
3837784072060.000000;10.178579;19.371460;
3837845965692.000000;10.922860;18.580106;
3837909289596.000000;38.173572;18.220124;
3837972283772.000000;52.036054;19.569570;
3838035285628.000000;41.866652;19.832646;
3838096285820.000000;53.478025;19.662716;
3838160286076.000000;64.700214;19.988385;
3838224286588.000000;57.265206;22.792893;
3838285316476.000000;43.054137;27.933339;
3838347285884.000000;29.180128;26.008517;
3838408052604.000000;15.024961;22.350456;
3838469774460.000000;16.523211;21.880426;
3838533674876.000000;17.438072;20.709029;
3838595658108.000000;27.443792;19.605726;
3838658667644.000000;33.910965;22.311969;
3838721657980.000000;25.127155;21.983430;
3838784658044.000000;33.173136;20.059958;
3838847657852.000000;39.321582;20.855779;
3838911690876.000000;30.412855;20.038325;
3838990661756.000000;46.631906;22.756311;
3839022658684.000000;58.466069;25.124135;
3839084658300.000000;51.732323;22.800635;
3839146659964.000000;60.796131;19.451701;
3839209657468.000000;60.599517;20.459112;
3839272657020.000000;47.556038;21.044987;
3839335687292.000000;35.217323;18.751321;
3839398657660.000000;26.903174;17.855032;
3839461669756.000000;26.191117;21.330916;
3839524657020.000000;31.866972;22.852157;
3839585657724.000000;35.812250;20.748438;
3839681660284.000000;44.696704;21.250827;
3839712659324.000000;53.420311;23.140416;
3839775691132.000000;57.945521;24.026469;
3839836661372.000000;58.744531;22.657624;
3839930660220.000000;54.894351;22.350020;
3839962656892.000000;43.413056;24.384755;
3840025657212.000000;38.683719;25.157531;
3840088687484.000000;42.219415;21.955229;
3840182690684.000000;37.612406;20.283684;
3840214659708.000000;40.916463;23.907158;
3840277141372.000000;32.617591;25.259901;
3840337803900.000000;14.882833;23.811550;
3840399760508.000000;17.972587;23.051876;
3840462104956.000000;27.545851;24.024271;
3840524104828.000000;28.480713;23.003219;
3840587185532.000000;28.889112;21.052075;
3840649155196.000000;28.160798;24.389655;
3840710915196.000000;26.657277;25.017802;
3840774068860.000000;26.568875;23.486503;
3840837976188.000000;17.690155;21.821568;
3840899203452.000000;12.490289;21.118747;
3840994173820.000000;20.348825;20.830566;
3841025173372.000000;22.005216;19.965400;
3841118499708.000000;18.488828;17.866855;
3841150515580.000000;33.770180;19.632195;
3841213523068.000000;44.296940;21.559506;
3841308223356.000000;29.701680;21.157666;
3841372192124.000000;29.105005;18.626351;
3841403194492.000000;42.727920;14.497420;
3841465223292.000000;33.127839;19.958869;
3841529224060.000000;21.487904;22.368751;
3841592267132.000000;25.224949;19.998457;
3841654671228.000000;20.394507;18.633186;
3841717755260.000000;11.247466;21.477251;
3841780118140.000000;10.499577;24.819768;
3841842656380.000000;15.199113;22.321814;
3841919574396.000000;36.735637;21.684048;
3841982596988.000000;44.114547;21.699803;
3842043572348.000000;43.518052;20.839627;
3842107574396.000000;46.004733;19.914830;
3842169572732.000000;31.892105;22.034141;
3842231602812.000000;30.894357;22.912934;
3842294600060.000000;33.215487;21.104763;
3842356577916.000000;30.791609;19.238554;
3842419602812.000000;27.017909;20.633314;
3842480574588.000000;38.228402;21.734834;
3842543572860.000000;61.602089;18.096218;
3842607575164.000000;49.728878;17.465039;
3842671605372.000000;24.613793;21.823583;
3842734574716.000000;45.903006;25.013146;
3842796602492.000000;58.584882;23.858450;
3842859609724.000000;38.899009;22.236133;
3842923591804.000000;27.312390;23.480746;
3842984364668.000000;22.213358;24.547102;
3843047839868.000000;27.243366;23.340209;
3843110477692.000000;27.095944;21.248219;
3843174657660.000000;15.007299;21.918760;
3843237791612.000000;13.222710;24.289153;
3843300822396.000000;15.817147;24.391416;
3843363024508.000000;14.598919;23.695279;
3843425484668.000000;10.462124;23.882986;
3843488830588.000000;20.793526;22.721038;
3843552834940.000000;33.650381;19.972509;
3843615805052.000000;28.739574;20.496639;
3843679809404.000000;27.648243;19.017374;
3843743806588.000000;19.355220;18.798996;
3843807154556.000000;7.970145;19.695127;
3843869776508.000000;12.096605;18.357020;
3843933807228.000000;19.654222;18.106949;
3843996802684.000000;21.850836;17.199894;
3844059776636.000000;23.032554;19.794929;
3844122127740.000000;18.609561;21.012012;
3844185206908.000000;11.508902;18.798379;
3844249143676.000000;16.173748;18.045429;
3844313141884.000000;23.774529;18.629007;
3844375140988.000000;20.421556;22.400165;
3844438285948.000000;14.393558;22.652170;
3844500324732.000000;24.825929;20.373542;
3844562516860.000000;20.693202;20.765641;
3844625191292.000000;16.657205;19.615257;
3844687014524.000000;22.006128;18.370804;
3844749369724.000000;21.516468;17.705083;
3844813467772.000000;21.499315;18.874864;
3844875849852.000000;14.466533;19.625905;
3844937144444.000000;12.416027;18.603332;
3844999724668.000000;19.303054;17.831486;
3845060755324.000000;26.100021;18.677907;
3845123752828.000000;25.380441;19.446550;
3845185724796.000000;29.263646;17.756815;
3845249755516.000000;33.341033;16.916189;
3845313753212.000000;30.617574;20.346928;
3845376751996.000000;25.806764;21.261019;
3845439721340.000000;24.426230;18.046846;
3845503754108.000000;23.651655;18.124412;
3845566724476.000000;25.551658;18.703649;
3845628752252.000000;23.303702;18.712690;
3845690962556.000000;26.694613;18.678770;
3845752428924.000000;22.333219;17.339217;
3845814083452.000000;13.782795;18.867686;
3845875975292.000000;17.389007;20.358688;
3845938986364.000000;15.569171;18.731666;
3846000539772.000000;11.044421;21.891582;
3846061606012.000000;9.625050;22.751197;
3846124312444.000000;12.596482;20.646281;
3846187562364.000000;19.878475;19.093232;
3846250586492.000000;25.936053;21.154057;
3846312586620.000000;17.446012;22.825198;
3846375164284.000000;10.352579;20.888321;
3846436791676.000000;8.113778;20.148998;
3846499433084.000000;8.889004;18.921541;
3846561104764.000000;9.928659;18.562261;
3846622993788.000000;10.181239;17.243561;
3846684523388.000000;14.441067;18.746011;
3846747170172.000000;11.178607;19.842933;
3846807823996.000000;7.786896;17.302670;
3846870237052.000000;18.565715;19.549236;
3846931166588.000000;18.474713;20.846795;
3846993201788.000000;11.648858;18.683134;
3847055731324.000000;9.913371;18.755396;
3847118127740.000000;6.407037;19.126595;
3847179403388.000000;9.769060;18.948961;
3847241430908.000000;11.722011;17.611245;
3847305530492.000000;25.682342;19.015592;
3847367515516.000000;27.897633;20.200941;
3847430261116.000000;12.312637;18.586190;
3847492845180.000000;26.890426;17.949468;
3847555839100.000000;33.566625;22.970971;
3847618211452.000000;18.239717;24.109007;
3847681034108.000000;19.034084;20.119781;
3847743031676.000000;21.190358;19.392165;
3847806030204.000000;21.717700;20.277244;
3847866060924.000000;26.898686;21.308434;
3847913064316.000000;39.793272;20.333099;
3847975030908.000000;52.890485;21.335420;
3848037031804.000000;54.399271;24.716144;
3848099031164.000000;35.136966;24.402898;
3848160718972.000000;24.490360;20.700753;
3848223738236.000000;26.969924;20.545660;
3848286378364.000000;21.794265;23.197423;
3848349567100.000000;17.917015;22.467548;
3848412979580.000000;14.056341;18.462507;
3848505675132.000000;21.569275;19.108599;
3848537645180.000000;43.909760;22.163211;
3848600644988.000000;53.124986;21.725881;
3848664648060.000000;46.350726;20.325350;
3848727644284.000000;31.548384;23.312090;
3848790671228.000000;23.878970;23.320916;
3848853345148.000000;18.462560;20.172121;
3848915037308.000000;17.833397;19.266895;
3848977700732.000000;20.818314;20.887227;
3849040363388.000000;16.886018;22.022246;
3849101928828.000000;23.235755;20.496239;
3849164296572.000000;26.020434;22.375679;
3849226162044.000000;34.416656;22.317781;
3849289115260.000000;45.518283;21.103197;
3849352116092.000000;54.759541;21.221122;
3849416116092.000000;54.399830;20.593524;
3849479114876.000000;42.703112;22.340577;
3849539146108.000000;41.665628;23.129805;
3849602268284.000000;32.063735;21.568931;
3849664143740.000000;23.121201;21.929210;
3849727174268.000000;26.389462;21.207762;
3849789144188.000000;27.800415;19.588042;
3849853173884.000000;25.942911;19.275689;
3849916177276.000000;37.882883;21.448989;
3849979144828.000000;46.238115;21.204300;
3850042174076.000000;38.862160;18.666183;
3850105180028.000000;35.449774;21.056382;
3850201145468.000000;39.775311;20.835910;
3850232145276.000000;59.223410;22.439625;
3850327145596.000000;68.398126;24.509164;
3850358145404.000000;63.607933;23.273269;
3850421169788.000000;35.704163;22.030466;
3850484020860.000000;13.979601;22.575769;
3850546215292.000000;16.466692;24.076508;
3850608294012.000000;18.567447;22.570889;
3850702434172.000000;34.333718;20.917289;
3850734431612.000000;35.813002;22.856343;
3850795431292.000000;26.741221;24.023392;
3850858736508.000000;22.198100;22.015607;
3850920266876.000000;20.651659;20.296727;
3850983792508.000000;25.950173;19.837578;
3851045995388.000000;17.741654;20.286938;
3851108852348.000000;10.772141;17.290002;
3851171329148.000000;14.214244;16.517697;
3851233075580.000000;10.758789;20.419725;
3851327740284.000000;7.150862;20.709043;
3851358635644.000000;36.163373;17.527875;
3851421636988.000000;44.795747;17.033423;
3851484633468.000000;24.958412;20.226160;
3851547489916.000000;18.902838;20.514889;
3851608503932.000000;19.134342;17.613273;
3851670532476.000000;22.770008;18.997231;
3851733525372.000000;21.589470;19.615373;
3851795529596.000000;17.102062;18.188213;
3851858530684.000000;10.639455;17.121489;
3851922718332.000000;8.578549;18.480687;
3851985305980.000000;8.357897;20.098599;
3852047520380.000000;7.508374;20.252953;
3852109888380.000000;7.408434;19.623737;
3852171511420.000000;9.503390;21.457915;
3852232028028.000000;10.313579;21.910544;
3852294668668.000000;8.719267;18.253733;
3852357621884.000000;6.299287;19.134756;
3852419792508.000000;11.901244;19.764629;
3852482791804.000000;20.841866;18.382616;
3852545823356.000000;21.059207;19.854949;
3852609795708.000000;23.378485;21.022745;
3852672824188.000000;31.195421;22.914519;
3852735824764.000000;33.802593;22.955643;
3852798754172.000000;20.625741;20.152782;
3852861575548.000000;16.547378;19.030456;
3852924449148.000000;16.944323;20.048177;
3852986845052.000000;13.351653;21.515148;
3853049519996.000000;12.463210;20.916266;
3853109601148.000000;8.325227;20.181496;
3853171678076.000000;11.045259;20.633615;
3853234176892.000000;11.167029;19.972566;
3853297196668.000000;9.572932;17.399682;
3853358437756.000000;10.517178;18.866131;
3853422328444.000000;16.757801;21.174369;
3853484132988.000000;15.514296;20.639113;
3853546844028.000000;8.794120;17.999509;
3853608105340.000000;9.501043;20.869802;
3853671041148.000000;9.579331;22.207126;
3853733224060.000000;8.455972;17.933204;
3853795384700.000000;7.869901;18.486824;
3853858354812.000000;11.351026;19.332637;
3853920327292.000000;14.921718;18.633300;
3853983828092.000000;16.562676;17.823583;
3854045386108.000000;13.189086;18.735424;
3854107790204.000000;8.627704;19.237299;
3854169583228.000000;8.957519;18.528114;
3854232382076.000000;9.317806;17.202536;
3854294922620.000000;9.739076;20.881694;
3854358124924.000000;9.932169;22.879690;
3854420126588.000000;12.307353;19.643280;
3854482002556.000000;12.312326;20.119998;
3854543889788.000000;9.083080;20.104390;
3854606204028.000000;10.926971;18.703096;
3854667944316.000000;15.656278;16.873949;
3854729481340.000000;17.091395;18.933316;
3854791120252.000000;14.298491;20.326794;
3854853643388.000000;11.760311;18.619690;
3854916422780.000000;8.345414;19.296710;
3854978876028.000000;6.018026;19.290982;
3855041152380.000000;7.591627;18.469736;
3855102545532.000000;9.411374;17.387094;
3855165238396.000000;11.229024;19.592315;
3855226940796.000000;10.244991;20.567632;
3855288455292.000000;9.036988;18.471080;
3855350707068.000000;16.975050;17.960408;
3855411735932.000000;24.172559;19.300410;
3855504003196.000000;15.572682;19.378224;
3855534253692.000000;7.594822;18.892247;
3855595625596.000000;9.030590;19.241221;
3855656795260.000000;9.666731;17.826078;
3855719240828.000000;10.111441;19.544510;
3855781877628.000000;8.067493;20.007071;
3855844322940.000000;6.977844;17.424561;
3855905806716.000000;12.957247;17.373163;
3855967216764.000000;21.035240;20.068932;
3856029854332.000000;20.468680;20.876510;
3856093538428.000000;11.984477;19.262800;
3856156259196.000000;6.826401;16.726348;
3856218488444.000000;6.586734;18.627980;
3856279423356.000000;8.268002;20.495598;
3856342058876.000000;9.661701;17.871365;
3856405138044.000000;9.291905;18.679687;
3856466740092.000000;10.169369;19.288366;
3856527947132.000000;9.306537;17.483035;
3856591279996.000000;18.324235;17.673945;
3856654581116.000000;20.720073;20.150690;
3856715476604.000000;10.481397;19.930561;
3856777483388.000000;8.909368;17.632518;
3856838371196.000000;9.111251;19.194273;
3856901502076.000000;14.981158;19.928098;
3856962748028.000000;17.203125;18.486019;
3857024678780.000000;9.466786;18.556555;
3857086031228.000000;8.479992;18.603793;
3857148989308.000000;9.930835;18.603016;
3857211213180.000000;14.536707;17.466442;
3857271933308.000000;14.056563;18.552119;
3857334890364.000000;9.898113;19.630426;
3857396044156.000000;13.209287;18.411511;
3857458865788.000000;15.334699;18.610569;
3857521524860.000000;19.762416;18.677986;
3857584958332.000000;14.477736;18.278397;
3857646346108.000000;8.389230;17.295682;
3857707673724.000000;10.331720;18.984764;
3857770535292.000000;10.973546;19.829172;
3857831901564.000000;9.329608;17.355288;
3857893527420.000000;11.555291;18.553218;
3857956194172.000000;16.236382;20.211363;
3858016937340.000000;12.410139;19.169303;
3858079893116.000000;7.252219;17.490999;
3858142728828.000000;7.581238;18.861856;
3858204523388.000000;8.344278;20.211638;
3858266748796.000000;8.495974;17.979108;
3858328915836.000000;9.493578;18.731806;
3858390943612.000000;12.791998;19.990879;
3858452749436.000000;11.948704;19.006308;
3858515528316.000000;8.011521;17.859370;
3858577677180.000000;7.682290;18.966853;
3858639792764.000000;8.148737;19.936097;
3858702168700.000000;8.373305;18.543435;
3858765173116.000000;11.433685;16.533899;
3858826856316.000000;11.681532;18.830694;
3858889733500.000000;9.610113;20.754876;
3858951770492.000000;11.172445;17.600059;
3859014657660.000000;9.986173;18.937010;
3859076051324.000000;8.209567;19.876424;
3859136688508.000000;10.881727;17.638534;
3859199176828.000000;17.709339;18.895482;
3859260990076.000000;15.975790;19.890016;
3859323536764.000000;12.896953;18.702521;
3859386329980.000000;12.949421;17.652725;
3859448099196.000000;10.961500;18.724158;
3859509351548.000000;17.698066;19.825224;
3859571024508.000000;15.393318;17.744957;
3859633334652.000000;13.917000;18.620747;
3859695410044.000000;16.797801;19.718540;
3859757527676.000000;12.697106;18.652674;
3859819739004.000000;10.515234;17.352714;
3859881517948.000000;7.652450;18.395832;
3859943324284.000000;6.815414;19.885229;
3860005124476.000000;7.200268;18.510589;
